Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
5.434261162202083e-08,0.041572359999999996,7.053859877610344e-07,1.1866561744252062e-11,3.163739324289708e-07,6.953092885574488e-56,2.314163916329387e-07,0.938,4.407273603826936e-27,0.002995545529733817,1.3815626127776916e-13,6.008549574230988e-09,5.25586526953123e-05,0.0,0.0,0.021551978706802862,0.008502107234559773,0.049999917618664645,3.8896767623578537e-25,1.7547371386419715e-48,0.001946735949312211,1.3176257668887824e-56
5.4583280704823715e-08,0.041572359999999996,7.077535743826179e-07,1.1944278546503685e-11,3.1760025816155075e-07,7.195721743042643e-56,2.3037772134988291e-07,0.938,4.4932727245269995e-27,0.003006298624756763,1.3977241158268464e-13,6.039562094334477e-09,5.253260242866856e-05,0.0,0.0,0.021541249075712643,0.008496729827690872,0.04999991808004125,3.9960694535537524e-25,1.7966113122580104e-48,0.0019467596319129,1.369307953072198e-56
5.48239497876266e-08,0.041572359999999996,7.101285082680676e-07,1.2022357688899039e-11,3.1882521107238113e-07,7.445785708910067e-56,2.2934429438234678e-07,0.938,4.580587647180162e-27,0.0030170342268595954,1.414019141569696e-13,6.0705353588530885e-09,5.250658218921317e-05,0.0,0.0,0.02153053689633647,0.008491361166765661,0.049999918543862654,4.1049615646981814e-25,1.8393008802814394e-48,0.001946783277138761,1.422789863015257e-56
5.506461887042948e-08,0.041572359999999996,7.125106979543548e-07,1.2100801080469921e-11,3.2004879305109867e-07,7.703482629700126e-56,2.2831612161511073e-07,0.938,4.669233398266584e-27,0.003027752383329479,1.4304484930443626e-13,6.1014676529309e-09,5.24805924072727e-05,0.0,0.0,0.02151984212103724,0.008486001228166581,0.049999919010076666,4.2164031013639475e-25,1.8828182944557618e-48,0.001946806884650929,1.4781265387239655e-56
5.530528795323236e-08,0.041572359999999996,7.149000516920069e-07,1.2179610622131175e-11,3.212710059832066e-07,7.969014877234557e-56,2.272932129474433e-07,0.938,4.759225127221997e-27,0.003038453141274406,1.4470129775089657e-13,6.1323572686421625e-09,5.245463349276534e-05,0.0,0.0,0.021509164702378736,0.008480649988365466,0.04999991947863142,4.3304449211305585e-25,1.9271761484952414e-48,0.001946830454131233,1.5353744841777403e-56
5.5545957036035246e-08,0.041572359999999996,7.172964774653527e-07,1.2258788206535488e-11,3.2249185175009025e-07,8.242589437022642e-56,2.2627557730632815e-07,0.938,4.8505781071826224e-27,0.00304913654762408,1.4637134064416003e-13,6.163202505626833e-09,5.2428705835978925e-05,0.0,0.0,0.02149850459312386,0.008475307423923124,0.04999991994947542,4.447138746091856e-25,1.9723871792453613e-48,0.0019468539852813983,1.5945916987139048e-56
5.578662611883813e-08,0.041572359999999996,7.196998830127835e-07,1.2338335717930043e-11,3.2371133222903204e-07,8.524417998122026e-56,2.2526322265985207e-07,0.938,4.943307735732862e-27,0.0030598026491307976,1.480550595539971e-13,6.1940016717167274e-09,5.2402809808319574e-05,0.0,0.0,0.02148786174623303,0.008469973511488888,0.04999992042255753,4.566537175522483e-25,2.0184642678503108e-48,0.001946877477822279,1.6558377110633235e-56
5.602729520164101e-08,0.041572359999999996,7.221101758470097e-07,1.2418255032015194e-11,3.249294492932268e-07,8.814717044491882e-56,2.242561560307451e-07,0.938,5.037429535655735e-27,0.0030704514923703234,1.4975253647206784e-13,6.224753083551823e-09,5.237694576303219e-05,0.0,0.0,0.02147723611486249,0.008464648227800173,0.049999920897826955,4.688693698704812e-25,2.0654204409275188e-48,0.0019469009314931154,1.7191736140480182e-56
5.6267964284443894e-08,0.041572359999999996,7.245272632753034e-07,1.2498548015805096e-11,3.261462048117966e-07,9.113707947859396e-56,2.2325438351006284e-07,0.938,5.1329591556860166e-27,0.0030810831237427527,1.514638538118167e-13,6.2554550671863844e-09,5.2351114035893915e-05,0.0,0.0,0.021466627652362787,0.008459331549682047,0.049999921375233285,4.813662707917961e-25,2.1132688717492624e-48,0.0019469243460508213,1.7846620999517374e-56
5.650863336724678e-08,0.041572359999999996,7.269510524197131e-07,1.2579216527490454e-11,3.273616006498056e-07,9.421617062120574e-56,2.2225791027100144e-07,0.938,5.229912371266053e-27,0.003091697589473376,1.5318909440833283e-13,6.286105958684522e-09,5.232531494588133e-05,0.0,0.0,0.021456036312277146,0.008454023454046788,0.04999992185472644,4.941499511590486e-25,2.1620228814313704e-48,0.0019469477212692957,1.8523674965746112e-56
5.674930245004966e-08,0.041572359999999996,7.293814502372341e-07,1.2660262416303329e-11,3.2857563866827443e-07,9.738675819296948e-56,2.2126674058283583e-07,0.938,5.328305085304215e-27,0.00310229493561354,1.5492834151817707e-13,6.3167041047047944e-09,5.229954879581266e-05,0.0,0.0,0.021445462048339973,0.008448723917893468,0.04999992233625677,5.072260347618445e-25,2.2116959401290588e-48,0.0019469710569387615,1.9223558039831862e-56
5.698997153285254e-08,0.041572359999999996,7.318183635399233e-07,1.2741687522384127e-11,3.297883207241956e-07,1.0065120827069628e-55,2.2028087782497202e-07,0.938,5.428153328935936e-27,0.00311287520804149,1.5668167881917453e-13,6.347247863073602e-09,5.227381587296574e-05,0.0,0.0,0.021434904814475336,0.00844343291830751,0.04999992281977492,5.206002396850438e-25,2.2623016682399097e-48,0.0019469943528651276,1.9946947319672832e-56
5.7230640615655425e-08,0.041572359999999996,7.342616990149491e-07,1.2823493676650762e-11,3.309996486705472e-07,1.0401193967912633e-55,2.1930032450110286e-07,0.938,5.5294732622873306e-27,0.0031234384524632232,1.5844919041017385e-13,6.377735603346938e-09,5.224811644967273e-05,0.0,0.0,0.02142436456479548,0.008438150432460281,0.04999992330523195,5.342783796741307e-25,2.313853837614021e-48,0.0019470176088693715,2.0694537382152795e-56
5.747130969845831e-08,0.041572359999999996,7.367113632445561e-07,1.2905682700670079e-11,3.3220962435630784e-07,1.0747142499847545e-55,2.1832508225345923e-07,0.938,5.6322811752413206e-27,0.0031339847144133204,1.6023096081077356e-13,6.408165707360282e-09,5.2222450783892564e-05,0.0,0.0,0.021413841253599426,0.008432876437608655,0.04999992379257932,5.482663655176137e-25,2.366366372771364e-48,0.0019470408247869516,2.1467040672195814e-56
5.771197878126119e-08,0.041572359999999996,7.391672627259395e-07,1.29882564065315e-11,3.334182496264707e-07,1.1103219158841849e-55,2.1735515187714647e-07,0.938,5.736593488206279e-27,0.003144514039255784,1.6202707496101436e-13,6.438536569766272e-09,5.21968191197617e-05,0.0,0.0,0.02140333483537148,0.008427610911094608,0.04999992428176882,5.6257020644662495e-25,2.419853352126349e-48,0.0019470640004672312,2.2265187899242235e-56
5.795264786406407e-08,0.041572359999999996,7.416293038910111e-07,1.3071216596723059e-11,3.346255263220579e-07,1.1469682262873414e-55,2.1639053333455683e-07,0.938,5.8424267528870785e-27,0.003155026472184871,1.6383761822103923e-13,6.4688465985599156e-09,5.21712216881243e-05,0.0,0.0,0.021392845264779914,0.008422353830344793,0.049999924772752634,5.771960115518868e-25,2.4743290092196418e-48,0.0019470871357729325,2.308972844126667e-56
5.8193316946866955e-08,0.041572359999999996,7.440973931260501e-07,1.3154565064009669e-11,3.358314562801344e-07,1.1846795817684063e-55,2.154312257698488e-07,0.938,5.949797653058604e-27,0.0031655220582259076,1.656626763707204e-13,6.499094215591069e-09,5.214565870704232e-05,0.0,0.0,0.021382372496675538,0.008417105172870129,0.04999992526548336,5.9214999121821325e-25,2.5298077339572485e-48,0.0019471102305796057,2.3941430756460735e-56
5.843398602966984e-08,0.041572359999999996,7.465714367912238e-07,1.323830359131389e-11,3.3703604133382235e-07,1.2234829624245099e-55,2.144772275234841e-07,0.938,6.058723005341611e-27,0.0031760008422361125,1.6750233560925405e-13,6.5292778570639224e-09,5.2120130382286635e-05,0.0,0.0,0.021371916486090402,0.008411864916265388,0.04999992575991393,6.07438458576719e-25,2.5863040738568848e-48,0.0019471332847751184,2.4821082802704695e-56
5.867465511247272e-08,0.041572359999999996,7.490513412399681e-07,1.3322433951598985e-11,3.382392833123146e-07,1.2634059387958177e-55,2.1352853614681348e-07,0.938,6.16921975998092e-27,0.003186462868905409,1.6935668255472245e-13,6.559395974023263e-09,5.209463690780949e-05,0.0,0.0,0.021361477188236427,0.008406633038208797,0.04999992625599773,6.230678309749034e-25,2.6438327353016586e-48,0.0019471562982591617,2.5729492464953835e-56
5.8915324195275604e-08,0.041572359999999996,7.51537012838215e-07,1.3406957907754526e-11,3.3944118404088886e-07,1.3044766829615009e-55,2.1258514841670204e-07,0.938,6.2813050016259326e-27,0.003196908182757235,1.7122580424362447e-13,6.589447032827335e-09,5.20691784661993e-05,0.0,0.0,0.021351054558504164,0.008401409516461624,0.04999992675368845,6.390446314647825e-25,2.7024085848010897e-48,0.0019471792709427809,2.666748799066743e-56
5.9155993278078486e-08,0.041572359999999996,7.540283579834605e-07,1.349187721248436e-11,3.406417453409212e-07,1.3467239798139653e-55,2.1164706035018557e-07,0.938,6.394995950113377e-27,0.0032073368281493406,1.7310978813037414e-13,6.619429515607041e-09,5.2043755229118355e-05,0.0,0.0,0.02134064855246147,0.008396194328867774,0.049999927252940266,6.553754903092444e-25,2.762046650259477e-48,0.0019472022027479134,2.76359184334096e-56
5.939666236088137e-08,0.041572359999999996,7.565252831236571e-07,1.3577193608197137e-11,3.418409690299002e-07,1.3901772385137396e-55,2.1071426721914895e-07,0.938,6.510309961252312e-27,0.0032177488492745885,1.7500872208676747e-13,6.649341920711351e-09,5.201836735772404e-05,0.0,0.0,0.0213302591258523,0.008390987453353397,0.049999927753707665,6.7206714650679515e-25,2.822762122251651e-48,0.001947225093606952,2.8635654104752935e-56
5.963733144368425e-08,0.041572359999999996,7.590276947759251e-07,1.3662908826899327e-11,3.4303885692143967e-07,1.4348665041274487e-55,2.0978676356501805e-07,0.938,6.627264527611278e-27,0.0032281442901617467,1.7692269440141875e-13,6.679182763138728e-09,5.1993015003074285e-05,0.0,0.0,0.021319886234595433,0.00838578886792649,0.0499999282559456,6.891264493348748e-25,2.8845703553061133e-48,0.0019472479434623205,2.96675870346182e-56
5.987800052648713e-08,0.041572359999999996,7.615354995450717e-07,1.374902459009076e-11,3.44235410825293e-07,1.4808224694513258e-55,2.088645432134572e-07,0.938,6.74587727930761e-27,0.0032385231946762756,1.7885179377916482e-13,6.70895057495443e-09,5.196769830651776e-05,0.0,0.0,0.021309529834783285,0.008380598550676487,0.049999928759609354,7.065603599119159e-25,2.947486869195602e-48,0.0019472707522660629,3.0732631440184327e-56
6.011866960929002e-08,0.041572359999999996,7.640486041419064e-07,1.383554260866274e-11,3.4543063254736593e-07,1.5280764870227322e-55,2.0794759928906305e-07,0.938,6.866165984798865e-27,0.003248885606521113,1.8079610934044024e-13,6.7386439056935625e-09,5.1942417400069374e-05,0.0,0.0,0.02129918988268071,0.008375416479773887,0.049999929264654665,7.243759527783202e-25,3.0115273502350855e-48,0.0019472935199794515,3.183172420350556e-56
