Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20)
6.943238008900506e-22,0.03159427132446203,2.8137511215595824e-19,0.938,0.0,0.0,0.021211559102201315,0.009999999999999998,0.04999999999999999,5.697165652179388e-125,6.864197127343683e-149,0.0019999999999999996,1.1268490620873098e-218,1.8699891130015077e-184,1.382300493240898e-17,4.081151132981862e-105,4.148746177952528e-18,7.99426464384282e-65,1.4489236182052942e-19,5.686781263973353e-19,1.364827503353604e-19,3.5623533706766603e-44,8.413424146615458e-206,1.8447822919018404e-145,2.0180029726464225e-103,3.856092005408757e-53
1.3886570192770955e-21,0.03159427132446203,5.6275404075795585e-19,0.938,0.0,0.0,0.021211559102201294,0.009999999999999997,0.049999999999999975,9.116063216492238e-124,4.3931721900354626e-147,0.0019999999999999987,1.1539413466842624e-215,4.7872983379939236e-182,2.7646197353843867e-17,1.3059935310248272e-103,8.297548627639728e-18,6.39548761821177e-64,2.897866888960772e-19,1.1373639660900211e-18,2.7296735186160484e-19,1.424955844151365e-43,4.307851833432745e-203,2.3613833432389664e-143,3.2288282185471208e-102,3.0849224199498543e-52
2.7773234560511854e-21,0.03159427132446203,1.125511897962154e-18,0.938,0.0,0.0,0.021211559102201256,0.009999999999999993,0.04999999999999995,1.4587456345877137e-122,2.811657732329494e-145,0.0019999999999999974,1.1816604688806429e-212,1.2255645300385747e-179,5.5292582196651814e-17,4.179219571165771e-102,1.65951535270143e-17,5.116420458357214e-63,5.795753430469662e-19,2.27473564547539e-18,5.459365549140924e-19,5.699852371266961e-43,2.205665881094008e-200,3.0226103674539514e-141,5.166143922371738e-101,2.467957462358828e-51
5.554656329599364e-21,0.03159427132446203,2.2510276123713623e-18,0.938,0.0,0.0,0.02121155910220118,0.009999999999999985,0.04999999999999989,2.3345419628478677e-121,1.7994697601676211e-143,0.0019999999999999944,1.2100328812034333e-209,3.1374658788485575e-177,1.1058535188202044e-16,1.3373567075091295e-100,3.319036332576414e-17,4.093148515969608e-62,1.1591526513479184e-18,4.5494790042461145e-18,1.0918749610190632e-18,2.279946749668848e-42,1.1293126429086081e-197,3.868966674303442e-139,8.265845303059289e-100,1.9743737804777642e-50
1.1109322076695723e-20,0.03159427132446203,4.5020590411930254e-18,0.938,0.0,0.0,0.021211559102201027,0.009999999999999967,0.04999999999999978,3.737013599523971e-120,1.1516634682340029e-141,0.0019999999999999888,1.2390801049534492e-206,8.031939136806685e-175,2.211708912517685e-16,4.279551783299034e-99,6.638078292326654e-17,3.274523678462416e-61,2.318307267946517e-18,9.098965721787518e-18,2.1837517732289854e-18,9.119798618747297e-42,5.782110730302901e-195,4.952293610328633e-137,1.3225364535850228e-98,1.579502148626575e-49
2.2218653570888442e-20,0.03159427132446203,9.004121898849344e-18,0.938,0.0,0.0,0.02121155910220072,0.009999999999999934,0.04999999999999956,5.984802289530968e-119,7.370655252422789e-140,0.0019999999999999775,1.2688213287454616e-203,2.0561798165020434e-172,4.423419699873079e-16,1.3694582266452184e-97,1.3276162211828238e-16,2.6196208985903893e-60,4.636616501130496e-18,1.819793915687013e-17,4.367505397648755e-18,3.647921785702496e-41,2.960448390224316e-192,6.338946254325197e-135,2.1160592991384743e-97,1.2636029686035975e-48
4.443731655927388e-20,0.03159427132446203,1.8008247614213935e-17,0.938,0.0,0.0,0.02121155910220011,0.009999999999999868,0.049999999999999115,9.593534849734438e-118,4.717222292903197e-138,0.001999999999999955,1.2992747447358256e-200,5.263824715592683e-170,8.8468412744256e-16,4.38226900623536e-96,2.65523300508358e-16,2.095697516471443e-59,9.273234967445577e-18,3.6395886027034583e-17,8.735012646487994e-18,1.4591691932721655e-40,1.5157515631260948e-189,8.113857939209768e-133,3.3856956871867262e-96,1.0108828747694904e-47
8.887464253604474e-20,0.03159427132446203,3.6016499045150964e-17,0.938,0.0,0.0,0.02121155910219889,0.009999999999999735,0.04999999999999822,1.540677434969974e-116,3.0190232483948033e-136,0.00199999999999991,1.3304582395855798e-197,1.3475397072399186e-167,1.7693684422897576e-15,1.402326531037508e-94,5.310466572886857e-16,1.6765583566498756e-58,1.8546471899864228e-17,7.279177976736043e-17,1.7470027144165265e-17,5.836677821873715e-40,7.760653266302069e-187,1.038574261633009e-130,5.417113841849207e-95,8.087064997789889e-47
1.7774929448958647e-19,0.03159427132446203,7.203300190785636e-17,0.938,0.0,0.0,0.021211559102196444,0.00999999999999947,0.04999999999999643,2.4833614293715067e-115,1.9321752477890678e-134,0.0019999999999998196,1.362389757444519e-194,3.449702488860028e-165,3.5387370717309242e-15,4.4874457463427535e-93,1.0620933708500454e-15,1.341246861801806e-57,3.709294576385548e-17,1.4558356724799978e-16,3.494005613951499e-17,2.3346714111485793e-39,3.9734560008675925e-184,1.329375376970002e-128,8.667383046433661e-94,6.469652798224844e-46
3.554985983966699e-19,0.03159427132446203,1.4406600763659257e-16,0.938,0.0,0.0,0.02121155910219155,0.009999999999998939,0.049999999999992856,4.0318660687036494e-114,1.2365923468994848e-132,0.0019999999999996392,1.39508750036768e-191,8.831239935362411e-163,7.0774743296003475e-15,1.4359828566285942e-91,2.124186797975583e-15,1.0729976225826968e-56,7.418589348845382e-17,2.911671422092292e-16,6.988011413019518e-17,9.33868679052908e-39,2.0344100521916869e-181,1.7016007834100968e-126,1.386781457177647e-92,5.175722558799876e-45
7.109972062108368e-19,0.03159427132446203,2.881320191073665e-16,0.938,0.0,0.0,0.02121155910218177,0.009999999999997877,0.0499999999999857,6.638146396667538e-113,7.914192522516446e-131,0.001999999999999278,1.4285700584133247e-188,2.2607978749311702e-160,1.4154948841287548e-14,4.595146016251465e-90,4.2483736522379315e-15,8.583982514002376e-56,1.4837178892411376e-16,5.823342921314909e-16,1.3976023011147848e-16,3.7354754103078344e-38,1.0416182941075692e-178,2.1780494379125844e-124,2.2188507802116935e-91,4.140578175484392e-44
1.4219944218391706e-18,0.03159427132446203,5.762640421021209e-16,0.938,0.0,0.0,0.02121155910216221,0.009999999999995752,0.0499999999999714,7.36338900892161e-113,5.065084846271897e-129,0.001999999999998556,3.614688898643018e-185,5.787644422769132e-158,2.830989784845538e-14,1.4704472020357756e-88,8.496747360807721e-15,6.8671882257795e-55,2.967435797412868e-16,1.1646685919752254e-15,2.795204620737369e-16,1.4941906748697745e-37,1.3185622761254556e-175,2.787904179245613e-122,2.218850780211698e-91,3.3124625923356975e-43
2.843988853095838e-18,0.03159427132446203,1.152528088304455e-15,0.938,0.0,0.0,0.021211559102123086,0.009999999999991504,0.04999999999994279,8.81387423342839e-113,3.2416562977642855e-127,0.0019999999999971117,3.707902232503797e-182,1.481637869241671e-155,5.661979579796474e-14,4.705433965957717e-87,1.6993494778127668e-14,5.493754028440684e-54,5.934871611590455e-16,2.3293371916595403e-15,5.590409259970206e-16,5.976766696391575e-37,6.75890140997037e-173,3.5685195138600176e-120,2.2188507802116894e-91,2.6499700955604444e-42
5.687977715609173e-18,0.03159427132446203,2.305056181560426e-15,0.938,0.0,0.0,0.02121155910204484,0.009999999999983007,0.04999999999988558,1.1714844682440694e-112,2.0746625558988403e-125,0.0019999999999942234,3.796919532735818e-179,3.7929974647506145e-153,1.1323959143767827e-13,1.5057407163023916e-85,3.398698961348905e-14,4.395008701057085e-53,1.1869743231282128e-15,4.658674391015554e-15,1.1180818538386552e-15,2.39070985827448e-36,3.460577205350568e-170,4.567710430844392e-118,2.2188507802122475e-91,2.119976086585295e-41
8.53196657812251e-18,0.03159427132446203,3.4575842756676987e-15,0.938,0.0,0.0,0.021211559101966593,0.00999999999997451,0.04999999999982837,5.2804079790955e-109,1.1628749030900556e-124,0.001999999999991335,2.543319189804359e-178,2.8798364047043248e-152,1.698593868180866e-13,7.044194020863252e-85,5.098048444957191e-14,1.2566988113605678e-52,1.7804614842310297e-15,6.988011590358949e-15,1.677122781675357e-15,5.080263808301317e-36,1.9738944443655146e-169,3.023075685456283e-117,1.2782854310630756e-87,6.293679017245945e-41
1.1375955440635845e-17,0.03159427132446203,4.610112370626273e-15,0.938,0.0,0.0,0.021211559101888346,0.009999999999966014,0.04999999999977116,1.3990270396409043e-108,4.245094163973862e-124,0.001999999999988447,2.055734454066699e-177,1.417052231541536e-151,2.2647918193918972e-13,2.272509312667607e-84,6.797397928637625e-14,2.6507437992959933e-52,2.3739486444674953e-15,9.31734878968973e-15,2.236163709507125e-15,8.666341296780217e-36,1.6434339386221584e-168,1.365010904218761e-116,2.982372812164331e-87,1.371359534814439e-40
1.7063933165662517e-17,0.03159427132446203,6.915168562541377e-15,0.938,0.0,0.0,0.02121155910173185,0.00999999999994902,0.04999999999965673,2.639904339970335e-108,2.7649137601485258e-123,0.00199999999998267,8.036004359648248e-176,1.7996402028144954e-150,3.3971877157282254e-13,1.250897104768603e-83,1.0196096896167818e-13,7.240013542303799e-52,3.560922962907151e-15,1.3976023188321682e-14,3.3542455651590794e-15,1.7942593010838613e-35,5.922900022978962e-167,1.5782566306939681e-115,4.051777954871415e-87,3.9806336877995506e-40
2.275191089068919e-17,0.03159427132446203,9.22022475758702e-15,0.938,0.0,0.0,0.021211559101575354,0.009999999999932027,0.0499999999995423,4.764842476351272e-108,1.0165306352795333e-122,0.0019999999999768935,5.61652021096775e-175,9.207265991887711e-150,4.529583602528978e-13,4.0144656157514174e-83,1.3594795863963325e-13,1.514854989235164e-51,4.7478972781609185e-15,1.8634697586907243e-14,4.472327420792886e-15,3.051570911963258e-35,3.68383703519201e-166,7.1012209732368925e-115,6.7756105524000645e-87,8.705196924013914e-40
2.843988861571586e-17,0.03159427132446203,1.1525280955986812e-14,0.938,0.0,0.0,0.021211559101418857,0.009999999999915033,0.04999999999942787,8.545023517658239e-108,2.9937403032914054e-122,0.001999999999971117,3.0300105855728516e-174,3.6099879623052116e-149,5.66197947911304e-13,1.0489679886378368e-82,1.69934948320431e-13,2.7577393722476155e-51,5.934871590001231e-15,2.329337198544311e-14,5.590409276407244e-15,4.6621198979774065e-35,1.8784725390916343e-165,2.529475320855899e-114,1.1727357973743627e-86,1.6332134158491624e-39
3.98158440657692e-17,0.03159427132446203,1.6135393363059538e-14,0.938,0.0,0.0,0.021211559101105868,0.009999999999881047,0.04999999999919902,1.549410455626731e-107,2.512283993725361e-121,0.001999999999959563,1.850928914692157e-172,8.47956245720356e-148,7.926771200989345e-13,5.86796271010572e-82,2.3790892769073304e-13,7.281272252163402e-51,8.308820203227056e-15,3.2610720782362644e-14,7.82657298757637e-15,8.965130926639654e-35,6.1950179744480444e-164,3.628829774243513e-113,1.4285884646701022e-86,4.4687694531908265e-39
5.1191799515822545e-17,0.03159427132446203,2.0745505783755244e-14,0.938,0.0,0.0,0.02121155910079288,0.00999999999984706,0.04999999999897017,5.162495895639177e-107,1.0265590776179444e-120,0.0019999999999480095,1.5101132940536623e-171,5.115803331568172e-147,1.0191562881370262e-12,1.9397357491942334e-81,3.0588290707258065e-13,1.5095950758112763e-50,1.0682768802588975e-14,4.192806957908037e-14,1.0062736698666452e-14,1.470285423438514e-34,4.325480197120856e-163,1.8121995384572025e-112,6.0366764515256465e-86,9.420709663159032e-39
7.394371041592923e-17,0.03159427132446203,2.996573066600987e-14,0.938,0.0,0.0,0.021211559100166897,0.009999999999779087,0.049999999998512464,8.541241408630418e-106,1.0754673646132521e-119,0.0019999999999249026,9.682200603670032e-170,1.3700853001488811e-145,1.4721146117663418e-12,1.2989192077067855e-80,4.41830865870908e-13,4.535931812514816e-50,1.543066595972677e-14,6.05627671719107e-14,1.4535064120609344e-14,3.048192457629484e-34,1.6217919438221919e-161,2.9513883387973787e-111,8.266281249515544e-85,2.8736086834171546e-38
1.194475322161426e-16,0.03159427132446203,4.8406180593970596e-14,0.938,0.0,0.0,0.021211559098914933,0.009999999999643138,0.04999999999759705,1.867863464251312e-104,2.474438597728141e-118,0.0019999999998786887,1.9020113898541867e-167,1.0110800754400919e-143,2.3780312092378965e-12,1.6163256954255695e-79,7.137267836060908e-13,1.9501763006657293e-49,2.492646010765833e-14,9.783216235515194e-14,2.3479718963544906e-14,7.925501488315523e-34,1.6165787708133537e-159,1.1266877219900857e-109,1.06787779856584e-83,1.2468833610122543e-37
2.1045517581656935e-16,0.03159427132446203,8.52870811036925e-14,0.938,0.0,0.0,0.02121155909641101,0.009999999999371243,0.04999999999576622,5.399289603775239e-103,9.224957786627905e-117,0.0019999999997862604,7.524696817240772e-165,1.328911047266458e-141,4.189864205034359e-12,3.0815313439644984e-78,1.2575186196305742e-12,1.098206695817427e-48,4.391804773814153e-14,1.7237095271196598e-13,4.136902864560607e-14,2.4566518887475473e-33,3.207939198024275e-157,7.460482634574056e-108,1.6943092918229644e-82,7.0493313531182584e-37
3.924704630174228e-16,0.03159427132446203,1.5904888473833421e-13,0.938,0.0,0.0,0.021211559091403157,0.00999999999882745,0.049999999992104575,1.643640611838584e-101,4.461589504434449e-115,0.0019999999996014044,4.604561868291963e-162,2.397962925859407e-139,7.81352940004157e-12,7.512277718486675e-77,2.345102293896083e-12,7.293020488818871e-48,8.190122033751678e-14,3.214485333869931e-13,7.714764799441578e-14,8.539792462463958e-33,9.825966945923928e-155,6.748478026279479e-106,2.7002335468743375e-81,4.6872979989204975e-36
7.565010374191297e-16,0.03159427132446203,3.065725024683922e-13,0.938,0.0,0.0,0.02121155908138746,0.009999999997739867,0.04999999998478128,5.136922785681254e-100,2.4752982860845217e-113,0.001999999999231692,3.626781865667182e-159,5.129731714925547e-137,1.506085660371605e-11,2.0910775622678908e-75,4.520269651293845e-12,5.302513869153366e-47,1.5786755488931674e-13,6.196036945832257e-13,1.4870488663020255e-13,3.1728855089677197e-32,3.871477055830549e-152,7.22596470976068e-104,4.3205077630412666e-80,3.4088238566756793e-35
1.4845621862225437e-15,0.03159427132446203,6.016197797715097e-13,0.938,0.0,0.0,0.02121155906135608,0.009999999995564699,0.049999999970134705,1.853411722622757e-99,1.47413793083912e-111,0.001999999998492267,4.451356293814573e-156,1.1991323417579573e-134,2.955549826571662e-11,6.236468946538367e-74,8.870604401560989e-12,4.04232285334976e-46,3.0980018140038805e-13,1.2159140163650627e-12,2.918193636497874e-13,1.2222241138595992e-31,2.377208443937089e-149,8.449903691504284e-102,5.445575642025526e-80,2.5982131486338214e-34
2.9406844838293717e-15,0.03159427132446203,1.1917145017489928e-12,0.938,0.0,0.0,0.021211559021293368,0.009999999991214365,0.0499999999408416,6.741631668513419e-99,9.10285033386667e-110,0.0019999999970134173,4.979848994491201e-153,2.933633926265101e-132,5.854473060840902e-11,1.9269925917036798e-72,1.7571274044018968e-11,3.157692344232051e-45,6.136652640145821e-13,2.4085346575234927e-12,5.780483166437392e-13,4.7986571071142e-31,1.3296408906990277e-146,1.0338626326226121e-99,9.296021311452475e-80,2.0285032657810436e-33
4.3968067814362e-15,0.03159427132446203,1.7818094468871596e-12,0.938,0.0,0.0,0.021211558981230727,0.00999999998686403,0.04999999991154858,6.120880007089512e-97,6.252458956430436e-109,0.0019999999955345677,6.711875427187314e-152,2.867059235588243e-131,8.753389497613185e-11,1.0894539219373941e-71,2.6271943875757105e-11,9.968640767548125e-45,9.175301193687776e-13,3.6011552955235826e-12,8.642772681954182e-13,1.0733044805686145e-30,1.6166327561717635e-145,8.770850563653519e-99,1.3443808899740447e-77,6.401419851233832e-33
5.852929079043028e-15,0.03159427132446203,2.371904615184639e-12,0.938,0.0,0.0,0.02121155894116815,0.009999999982513696,0.049999999882255626,2.450175891269016e-96,2.620757269804334e-108,0.001999999994055718,7.078115926794295e-151,1.682072880492061e-130,1.1652299136903704e-10,3.9257513588204705e-71,3.497261389684326e-11,2.268708560116615e-44,1.2213947473939542e-12,4.79377593043331e-12,1.150506218236853e-12,1.902893444357941e-30,1.6572002716599605e-144,4.6383996418183764e-98,3.654858720143619e-77,1.4563292140506916e-32
7.309051376649856e-15,0.03159427132446203,2.962000006640015e-12,0.938,0.0,0.0,0.021211558901105643,0.009999999978163362,0.049999999852962725,5.9049397435045105e-96,8.3772348108491e-108,0.0019999999925768685,5.508852716341188e-150,7.398219715291858e-130,1.4551201978728148e-10,1.0997451536906382e-70,4.36732841073476e-11,4.322835460982414e-44,1.5252591480187548e-12,5.98639656232295e-12,1.4367351666977722e-12,2.9689993302117223e-30,1.2262332619009114e-143,1.8598637929481193e-97,6.356332461585304e-77,2.77389345304241e-32
1.0221295971863512e-14,0.03159427132446203,4.142191459019203e-12,0.938,0.0,0.0,0.021211558820980827,0.009999999969462693,0.04999999979437714,1.6154597011388527e-95,5.3098966608949044e-107,0.0019999999896191693,2.0482650650985128e-148,8.844168660237876e-129,2.0348987270036934e-10,5.475905641440736e-70,6.1074625096871e-11,1.1489708759637893e-43,2.132987266802637e-12,8.371637817302558e-12,2.0091930586174994e-12,5.81212169410253e-30,3.839132942694614e-142,1.8311894009426622e-96,9.203445217550864e-77,7.367314068811115e-32
1.3133540567077168e-14,0.03159427132446203,5.322383804013359e-12,0.938,0.0,0.0,0.021211558740856284,0.009999999960762024,0.049999999735791834,2.779094345250593e-95,2.054395953818728e-106,0.00199999998666147,1.888046088604527e-147,4.886992974638604e-128,2.6146745371665323e-10,1.791628035010672e-69,7.847596684489e-11,2.4038709697129223e-43,2.740714475148095e-12,1.075687906102607e-11,2.581650943390976e-12,9.60561298687573e-30,3.336584567428992e-141,8.826950342016024e-96,9.437810281059978e-77,1.5402792266320326e-31
1.6045785162290824e-14,0.03159427132446203,6.502577041610525e-12,0.938,0.0,0.0,0.021211558660732013,0.009999999952061356,0.049999999677206794,3.932956106921235e-95,6.187232670491925e-106,0.001999999983703771,1.270103908682565e-146,1.9797723106971968e-127,3.194447628374571e-10,4.673449606141289e-69,9.587730935199704e-11,4.3597062701730515e-43,3.3484407724525724e-12,1.3142120294086926e-11,3.1541088204248175e-12,1.435256995855994e-29,2.1055378826937336e-140,3.175757028713398e-95,9.444277716603566e-77,2.7914598493900985e-31
2.1870274352718136e-14,0.03159427132446203,8.86296619456731e-12,0.938,0.0,0.0,0.021211558500484284,0.009999999934660019,0.049999999560037534,6.205022689764775e-95,4.4136727542938306e-105,0.0019999999777883725,1.3684192643224755e-144,3.489566614569512e-126,4.353985653977777e-10,2.283341576410574e-68,1.3067999664578136e-10,1.1011925827325526e-42,4.5638906315932775e-12,1.7912602730530467e-11,4.2990245489639545e-12,2.6718934473474487e-29,1.101926360017371e-138,3.4441544929645026e-94,7.653566897068831e-77,7.03929265827155e-31
2.7694763543145448e-14,0.03159427132446203,1.1223358917796876e-11,0.938,0.0,0.0,0.021211558340237642,0.009999999917258681,0.04999999944286935,7.96985840057153e-95,1.7943368536104808e-104,0.001999999971872974,1.5927646535445738e-143,2.158984925447975e-125,5.513512803915874e-10,7.403600925506353e-68,1.6548268698281353e-10,2.2376878443254868e-42,5.7793368395569596e-12,2.2683085131230346e-11,5.443940239638121e-12,4.293520497440246e-29,1.1190517318896112e-137,1.7359302021121072e-93,5.071751169106772e-77,1.4281458430124882e-30
3.3519252733572757e-14,0.03159427132446203,1.358375521120712e-11,0.938,0.0,0.0,0.021211558179992086,0.009999999899857344,0.04999999932570226,9.250259103354918e-95,5.4668172369773854e-104,0.0019999999659575766,1.1531087772332896e-142,9.024378399749787e-125,6.673029078290753e-10,1.9011141944656424e-67,2.002853803676532e-10,3.972542308974034e-42,6.994779391706143e-12,2.745356750075388e-11,6.588855887880365e-12,6.30252155703063e-29,7.382084273748068e-137,6.248262398476797e-93,3.905381651058002e-77,2.5313992189307105e-30
4.516823111442738e-14,0.03159427132446203,1.8304558508201343e-11,0.938,0.0,0.0,0.021211557859504224,0.009999999865054671,0.049999999091371344,1.0740610493569672e-94,3.4652089556936315e-103,0.001999999954126781,7.184745999677885e-141,1.1728112732024174e-123,8.99202900075825e-10,8.643367723729611e-67,2.698907762989852e-10,9.750875701413762e-42,9.425653510020251e-12,3.699453216453221e-11,8.878687038810195e-12,1.1492174756466649e-28,2.863014598954745e-135,5.586374593758465e-92,1.6263124815078664e-77,6.193279926672377e-30
6.846618787613662e-14,0.03159427132446203,2.7746207940302368e-11,0.938,0.0,0.0,0.021211557218541517,0.009999999795449327,0.049999998622722565,1.4651029704932872e-94,4.921641730381152e-102,0.00199999993046519,2.096186798778073e-138,4.7783999057412473e-122,1.36298983434195e-09,7.358621120636411e-66,4.091016049360332e-10,3.4189126902775863e-41,1.4287357672758541e-11,5.6076461319002165e-11,1.3458348630473193e-11,2.6624875928488595e-28,4.27170308829067e-133,1.2583792278853158e-90,6.053537085723505e-77,2.1569316447415478e-29
8.943434896167494e-14,0.03159427132446203,3.624374126060423e-11,0.938,0.0,0.0,0.02121155664168992,0.009999999732804521,0.04999999820095354,-8.143513104494445e-94,2.2456588451183076e-101,0.001999999909169759,2.8192959285435534e-137,3.139421408519862e-121,1.780383198368544e-09,2.7195834504206014e-65,5.343913928318873e-10,7.663069589133985e-41,1.866284097187036e-11,7.325019756075452e-11,1.7580043053313226e-11,4.576757266696376e-28,5.5815028085241543e-132,7.163448878616285e-90,-7.840378835598946e-76,4.80741567211763e-29
1.1040251004721327e-13,0.03159427132446203,4.474132083777682e-11,0.938,0.0,0.0,0.021211556064852376,0.009999999670159722,0.04999999777919861,8.807956089477394e-93,7.54584078416254e-101,0.0019999998878743293,2.2954282905785045e-136,1.4571042964258352e-120,2.19776246906576e-09,7.65851125225717e-65,6.596812208540681e-10,1.4495072129688533e-40,2.3038276254198133e-11,9.042393402625633e-11,2.1701736298490196e-11,7.0258253255732e-28,3.9511460541456625e-131,2.843901893780847e-89,1.7112052946665863e-74,9.043373176830455e-29
1.313706711327516e-13,0.03159427132446203,5.3238946667511245e-11,0.938,0.0,0.0,0.021211555488028888,0.009999999607514925,0.049999997357457776,3.706904692491587e-92,2.058025802501122e-100,0.0019999998665789004,1.4427418324478685e-135,5.246801286844334e-120,2.6151276469093657e-09,1.8054918729217853e-64,7.849710892154822e-10,2.4555551167849506e-40,2.7413663303204834e-11,1.0759767092877648e-10,2.5823428152752118e-11,1.0020821555898943e-27,2.3368017659522866e-130,9.095777700902674e-89,4.3663469668221585e-74,1.5236553371172233e-28
1.7330699330382823e-13,0.03159427132446203,7.023433706741478e-11,0.938,0.0,0.0,0.021211554334424076,0.009999999482225342,0.04999999651401838,1.4347825551760997e-91,1.1179045808812158e-99,0.001999999823988046,6.551610360381895e-134,5.352218690246756e-119,3.4498157259386964e-09,7.354438782677649e-64,1.0355509478075926e-09,5.701389310193599e-40,3.616429183515022e-11,1.4194514689791974e-10,3.406680683555032e-11,1.7693117275833477e-27,7.192591845455053e-129,6.823484844776441e-88,7.749650790271223e-74,3.498161515573043e-28
2.1524331547490488e-13,0.03159427132446203,8.722991242579902e-11,0.938,0.0,0.0,0.02121155318087548,0.009999999356935772,0.049999995670635344,5.110121987058368e-91,4.041693334032938e-99,0.0019999997813971953,6.765281777512185e-133,2.838808315042261e-118,4.284447439262303e-09,2.1759153583903246e-63,1.286130970311327e-09,1.1042645909764126e-39,4.491472483555408e-11,1.7629262717423814e-10,4.2310177395788745e-11,2.7682680702654645e-27,6.483681357787288e-128,3.0142871508176087e-87,2.9161313980973015e-73,6.701667546156821e-28
2.5717963764598154e-13,0.03159427132446203,1.0422567270811233e-10,0.938,0.0,0.0,0.0212115520273831,0.009999999231646219,0.04999999482730867,1.649062907883881e-90,1.151591046156533e-98,0.001999999738806348,4.5551052184823396e-132,1.0919559664155812e-117,5.119022790685667e-09,5.288695422129497e-63,1.5367111584296846e-09,1.9039058289020734e-39,5.366496057237439e-11,2.106401134637125e-10,5.055353812762157e-11,4.007854669758742e-27,3.980097798515297e-127,1.0074848315820874e-86,8.781041359287259e-73,1.143158812650951e-27
2.991159598170582e-13,0.03159427132446203,1.2122161787976592e-10,0.938,0.0,0.0,0.021211550873946928,0.009999999106356681,0.04999999398403836,4.124410427405417e-90,2.804739331615024e-98,0.0019999996962155047,2.408248728955494e-131,3.443525952453198e-117,5.953541784014e-09,1.1255480946922633e-62,1.7872915138655573e-09,3.027208831400558e-39,6.241499731367617e-11,2.4498760747225506e-10,5.879688732527144e-11,5.496974904955492e-27,1.9521007137559052e-126,2.8247063916633236e-86,1.7286726767255894e-72,1.798534705488864e-27
3.4105228198813485e-13,0.03159427132446203,1.3821774790613393e-10,0.938,0.0,0.0,0.02121154972056696,0.00999999898106716,0.04999999314082441,8.307981818598704e-90,6.09962700897726e-98,0.0019999996536246654,1.0631722653504643e-130,9.430462106763873e-117,6.788004423052246e-09,2.1741879150429486e-62,2.037872038321735e-09,4.534482076563667e-39,7.116483332762818e-11,2.793351109057125e-10,6.70402232830265e-11,7.24453206167494e-27,8.018102289728614e-126,6.970595440635655e-86,2.6770793925400393e-72,2.6660377889781785e-27
4.2492492633028816e-13,0.03159427132446203,1.722105623843351e-10,0.938,0.0,0.0,0.021211547413975622,0.009999998730488157,0.04999999145456555,2.0914076313218235e-89,2.2782198975289854e-97,0.0019999995684429977,1.7950773531493757e-129,5.457290257539396e-116,8.456760653477059e-09,6.594803157542119e-62,2.539033601105671e-09,8.952318167446418e-39,8.866389624664941e-11,3.4803015287044683e-10,8.352684865631659e-11,1.1550569819606032e-26,1.043139053098307e-124,3.277474496668468e-85,3.815959430630988e-72,5.1564036340998325e-27
5.087975706724415e-13,0.03159427132446203,2.06204115864975e-10,0.938,0.0,0.0,0.02121154510760906,0.009999998479909218,0.04999998976853207,3.839341484062552e-89,6.74486344253095e-97,0.001999999483261346,1.4683618751196266e-128,2.2748454030429097e-115,1.0125291512394526e-08,1.644885686280118e-61,3.0401958604017265e-09,1.5682629340665293e-38,1.061621354768751e-10,4.1672525300335855e-10,1.0001340060312735e-10,1.6997192193765624e-26,7.38139571488577e-124,1.1597145151434663e-84,4.933165813978715e-72,8.852222775711382e-27
5.926702150145948e-13,0.03159427132446203,2.401984080697256e-10,0.938,0.0,0.0,0.02121154280146724,0.009999998229330339,0.04999998808272394,5.776840452324094e-89,1.6977030460005146e-96,0.001999999398079709,8.471184396635523e-128,7.5996307683210955e-115,1.1793597030234945e-08,3.5788801374158024e-61,3.541358829828428e-09,2.528490139765973e-38,1.2365953716746178e-10,4.854204249487774e-10,1.1649986548020728e-10,2.3655621552207688e-26,3.8206422173831144e-123,3.3809470982558976e-84,4.89005596923928e-72,1.3991477290557e-26
7.604155036989014e-13,0.03159427132446203,3.0818920753535063e-10,0.938,0.0,0.0,0.021211538189857722,0.009999997728172765,0.0499999847117836,1.0968999825582878e-88,7.92409582688685e-96,0.0019999992277164812,2.5001681616543954e-126,6.122046655161237e-114,1.5129532164385398e-08,1.2900362938321372e-60,4.5436869535390214e-09,5.551274422283571e-38,1.5865177253523058e-10,6.228110388485669e-10,1.4947247945805557e-10,4.0892779326689225e-26,7.658126746321543e-122,2.051441617145456e-83,7.41566450437496e-72,2.9552297738936744e-26
9.113862635147774e-13,0.03159427132446203,3.693834506868068e-10,0.938,0.0,0.0,0.02121153404017748,0.009999997277131157,0.049999981678707665,1.7151004627816104e-88,2.4111239210117403e-95,0.0019999990743896283,1.9697443732956586e-125,2.6007438872514393e-113,1.8131103423830228e-08,3.281612384079037e-60,5.445784830109981e-09,9.884783158440853e-38,1.901417810655989e-10,7.464629738127617e-10,1.7914739741484135e-10,6.126505655230756e-26,5.4532139025247004e-121,7.397602239447767e-83,9.76605389536698e-72,5.0881337237909615e-26
