Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20),H2X(38),N2X(46)
1.69833715115722e-20,0.05842168493353951,2.1387258786873212e-17,0.938,0.0,0.0,0.03922277586628399,0.009999999999999933,0.04999999999999953,8.502635863790314e-96,1.3358180762593257e-103,0.0019999999999999766,3.5622925587608138e-155,8.062310127208715e-131,4.597769419531805e-16,2.8687259452838205e-78,1.3799444046318317e-16,1.720329141720591e-47,1.6847607534873086e-17,1.891521353388404e-17,4.539651248184851e-18,7.811289504324456e-34,3.670414148989989e-147,4.066939105530154e-108,1.5608909164891838e-84,4.331900186363812e-44,8.962903503466029e-45,1.816076689463846e-97
3.396675022163866e-20,0.05842168493353951,4.277452664266634e-17,0.938,0.0,0.0,0.03922277586628333,0.009999999999999863,0.04999999999999905,1.3606487107507903e-94,8.54924091715323e-102,0.001999999999999953,3.6477922762671167e-152,2.0639530921750196e-128,9.195540785424666e-16,9.179928550568814e-77,2.7598893941986717e-16,1.3762638238096025e-46,3.369522220687988e-17,3.7830435084644324e-17,9.079304420525366e-18,3.1245167950189024e-33,1.879254461248712e-144,5.205686324998526e-106,2.4974260334910386e-83,3.4655218633651306e-43,7.170326348289366e-44,5.811446767080377e-96
6.793350764177157e-20,0.05842168493353951,8.554906236569501e-17,0.938,0.0,0.0,0.03922277586628201,0.009999999999999724,0.0499999999999981,2.177763508095887e-93,5.471515857853127e-100,0.0019999999999999064,3.735341639283215e-149,5.283722088501449e-126,1.8391083509924946e-15,2.937578018970073e-75,5.519779373446586e-16,1.1010112632372803e-45,6.739045153944474e-17,7.566087818484567e-17,1.8158610765205875e-17,1.2498069166845776e-32,9.621788884997031e-142,6.663281224998258e-104,3.9958821073428826e-82,2.7724181770992678e-42,5.736262496605555e-43,1.8596631818643752e-94
1.358670224820374e-19,0.05842168493353951,1.71098133857522e-16,0.938,0.0,0.0,0.039222775866279376,0.009999999999999449,0.04999999999999619,3.486742846821496e-92,3.5017706805886843e-98,0.0019999999999998127,3.824990926276184e-146,1.3526331312211082e-123,3.678216892978372e-15,9.400251064730421e-74,1.1039559332399354e-15,8.808090922917568e-45,1.3478091015877953e-16,1.5132176437997146e-16,3.631722345456481e-17,4.999228064245691e-32,4.926357308739592e-139,8.52900170495832e-102,6.393411734980141e-81,2.217934817358097e-41,4.589010564101509e-42,5.950922519700074e-93
2.717340521625691e-19,0.05842168493353951,3.4219627702425436e-16,0.938,0.0,0.0,0.0392227758662741,0.009999999999998897,0.04999999999999238,3.495736860978373e-92,2.241133400734076e-96,0.001999999999999625,9.678308903312236e-143,3.462741158558954e-121,7.356433965293412e-15,3.0080805586609094e-72,2.2079119252132643e-15,7.046473065559156e-44,2.695618272142694e-16,3.0264353674911533e-16,7.263444883327429e-17,1.99969130532241e-31,6.236165506752191e-136,1.0917123258064138e-99,6.393411734969915e-81,1.7743479659432135e-40,3.6712086774118406e-41,1.7480834834106074e-92
5.434681115236324e-19,0.05842168493353951,6.843925640900329e-16,0.938,0.0,0.0,0.03922277586626355,0.009999999999997794,0.04999999999998475,3.513724889906141e-92,1.434325423879192e-94,0.0019999999999992498,9.927871881520892e-140,8.864617759824863e-119,1.4712868063296643e-14,9.62585809967312e-71,4.415823909891023e-15,5.637178584005142e-43,5.391236605925303e-16,6.052870814029724e-16,1.452688995906599e-16,7.998765381519156e-31,3.1966302921003483e-133,1.397391838829484e-97,6.393411735820152e-81,1.4194784204336756e-39,2.9369670314278014e-40,4.0540659111572146e-92
1.086936230245759e-18,0.05842168493353951,1.3687851411508453e-15,0.938,0.0,0.0,0.03922277586624245,0.009999999999995585,0.0499999999999695,3.5497010096536475e-92,9.179682793209625e-93,0.001999999999998499,1.0166178185772417e-136,2.2693421729811225e-116,2.942573607279569e-14,3.080274617680173e-69,8.831647882170945e-15,4.50974292089568e-42,1.0782473244181768e-15,1.2105741703729637e-15,2.905378011052974e-16,3.199506185438561e-30,1.6366779491468023e-130,1.788661574333409e-95,6.393411848969963e-81,1.1355827599888387e-38,2.3495736594152877e-39,8.666030706509587e-92
1.6304043489678857e-18,0.05842168493353951,2.053177721140913e-15,0.938,0.0,0.0,0.039222775866221346,0.009999999999993377,0.04999999999995425,2.0267709312479632e-88,5.145327346630868e-92,0.0019999999999977484,6.8096861680318e-136,1.7229993297076357e-115,4.413860389578733e-14,1.4410210511457145e-68,1.3247471857375275e-14,1.2895046205455644e-41,1.617370985312948e-15,1.8158612590052326e-15,4.358067026198014e-16,6.798950665689191e-30,9.33551944353817e-130,1.1838003757601518e-94,3.683244697349027e-77,3.3712613438036075e-38,6.975296828616574e-39,2.6578196880487396e-88
2.1738724676900122e-18,0.05842168493353951,2.7375703040602355e-15,0.938,0.0,0.0,0.039222775866200245,0.009999999999991169,0.049999999999938996,4.749379894645518e-88,1.8783093883385373e-91,0.0019999999999969977,5.504179225429373e-135,8.47818691799276e-115,5.885147153227155e-14,4.6488382834675164e-68,1.7663295835504008e-14,2.719938712833747e-41,2.1564946432768434e-15,2.421148347299779e-15,5.810756041341717e-16,1.1598209979820496e-29,7.772595401724506e-129,5.345217623893513e-94,8.593385179778923e-77,7.345801074722117e-38,1.5198804697544694e-38,8.85676188148218e-88
3.2608087051342655e-18,0.05842168493353951,4.106355476773664e-15,0.938,0.0,0.0,0.03922277586615804,0.009999999999986752,0.04999999999990849,6.544056720595708e-88,1.223378619656079e-90,0.0019999999999954967,2.151609353017711e-133,1.0767189185031976e-113,8.827720636751857e-14,2.5589379979073496e-67,2.6494943798624873e-14,7.428996203471239e-41,3.23474195232605e-15,3.631722523096256e-15,8.716134071625986e-16,2.4012620568744025e-29,2.8012105302697324e-127,6.180254580992705e-93,1.1674748857745516e-76,2.1322594619269517e-37,4.4117441444443574e-38,2.3784638055014513e-87
4.347744942578519e-18,0.05842168493353951,5.4751406602590074e-15,0.938,0.0,0.0,0.03922277586611584,0.009999999999982336,0.04999999999987799,1.0986735443906512e-87,4.4977927333701135e-90,0.0019999999999939957,1.503797847856786e-132,5.508674270739167e-113,1.1770294051691136e-13,8.21231388691017e-67,3.5326591772499805e-14,1.5543945038657757e-40,4.312989250597382e-15,4.842296697650809e-15,1.1621512101905341e-15,4.08391782332565e-29,1.7422499890270824e-126,2.7807471145594552e-92,1.9523100278608718e-76,4.663010985405448e-37,9.647986862808674e-38,4.5342125847918325e-87
5.4346811800227726e-18,0.05842168493353951,6.843925855285689e-15,0.938,0.0,0.0,0.03922277586607364,0.009999999999977919,0.049999999999847486,1.9052931669637905e-87,1.324624383190961e-89,0.0019999999999924948,8.112688803923661e-132,2.1598415500989075e-112,1.471286739314603e-13,2.1458511998173582e-66,4.415823975789697e-14,2.829715795255546e-40,5.391236537320995e-15,6.052870870874724e-15,1.452689013217943e-15,6.239303634218629e-29,8.884095802742946e-126,9.905094156240666e-92,3.379083161970792e-76,8.748443266343635e-37,1.8100936370497115e-37,8.321548106257529e-87
7.60855365491128e-18,0.05842168493353951,9.581496280688026e-15,0.938,0.0,0.0,0.039222775865989226,0.009999999999969087,0.04999999999978648,2.3840225238966677e-87,1.1115926059179722e-88,0.0019999999999894924,4.955622254355097e-130,5.073265917616758e-111,2.059801385098683e-13,1.2003917418260767e-65,6.182153576398174e-14,7.47128420625987e-40,7.547731075399688e-15,8.474019213247066e-15,2.033764619271148e-15,1.1997959547564829e-28,2.9298067033964997e-124,1.4209959734507125e-90,4.116286003452491e-76,2.3937334925693908e-36,4.952745944063978e-37,1.822079539824923e-86
1.1956298604688293e-17,0.05842168493353951,1.5056637272023796e-14,0.938,0.0,0.0,0.0392227758658204,0.009999999999951424,0.049999999999664466,3.373914750759672e-87,2.135849375558101e-87,0.001999999999983488,7.827565815622186e-128,3.087988006762401e-109,3.236830587189872e-13,1.2752025078959172e-64,9.714812791644965e-14,2.8890271655010465e-39,1.1860720010948251e-14,1.3316315881789496e-14,3.1959158313711452e-15,2.9271386816618433e-28,2.3467211367839833e-122,4.4880646759869716e-89,5.548354120807336e-76,9.506671907514126e-36,1.9669745691387135e-36,4.513312751875078e-86
1.6304043554465307e-17,0.05842168493353951,2.0531778450895454e-14,0.938,0.0,0.0,0.03922277586565158,0.009999999999933762,0.04999999999954245,1.362946791683632e-85,1.1231414962577388e-86,0.0019999999999774838,8.129571419594835e-127,2.3434972313794962e-108,4.413859669875866e-13,5.3820663787325104e-64,1.324747202561429e-13,7.169845108874118e-39,1.6173708758857193e-14,1.8158612528710346e-14,4.358067043462585e-15,5.42262334086066e-28,2.1415445558180993e-121,2.868558260518149e-88,2.364442218194772e-74,2.3801271951900978e-35,4.924593560280809e-36,9.637672282731042e-85
2.4999533454019333e-17,0.05842168493353951,3.148206137107685e-14,0.938,0.0,0.0,0.03922277586531393,0.009999999999898436,0.04999999999929842,1.9977189325377735e-85,1.6954689778694823e-85,0.0019999999999654747,1.0979530238858686e-124,1.0241724693063045e-106,6.767917477140284e-13,4.940904720399224e-63,2.0312790549703604e-13,2.6040958856373175e-38,2.4799685691925878e-14,2.7843205757706855e-14,6.682369467619795e-15,1.2717324007155938e-27,1.6423915603939414e-119,7.365860061103795e-87,3.1388726974057548e-74,8.700463560220022e-35,1.80016613973707e-35,3.694162915628247e-84
4.2390513253127383e-17,0.05842168493353951,5.3382629461153976e-14,0.938,0.0,0.0,0.03922277586463865,0.009999999999827782,0.04999999999881036,2.993309583937112e-83,5.089541795395474e-84,0.001999999999941457,2.991990826158848e-122,1.0443914952434921e-104,1.1476031659263235e-12,7.792396932613865e-62,3.444342782248114e-13,1.3013103363565347e-37,4.205163730710444e-14,4.7212391956323485e-14,1.1330974315831528e-14,3.6521496559531085e-27,2.24994683564893e-117,3.8268518675286803e-85,4.4973603242710427e-72,4.361709057031339e-34,9.024576408016604e-35,6.972184283557432e-82
7.717247285134349e-17,0.05842168493353951,9.718377464000428e-14,0.938,0.0,0.0,0.03922277586328807,0.009999999999686475,0.04999999999783423,4.979499980093572e-83,2.2098955011999906e-82,0.0019999999998934212,1.8487643085282745e-119,1.6523479176373336e-102,2.089225429399013e-12,1.7150454659126455e-60,6.270470326641566e-13,8.066984270171301e-37,7.655553153378747e-14,8.595076331606967e-14,2.062818401184411e-14,1.2098827619655453e-26,6.96884971289186e-115,3.0405711521986505e-83,5.496836854047659e-72,2.7070819673971625e-33,5.601075314930134e-34,2.5455814731069753e-81
1.467363920477757e-16,0.05842168493353951,1.847861009924024e-13,0.938,0.0,0.0,0.03922277586058692,0.009999999999403862,0.04999999999588198,1.2731671901680656e-82,1.1595865569001058e-80,0.00199999999979735,1.365157377077828e-116,3.298044883079203e-100,3.972467664543758e-12,4.522991395932999e-59,1.1922725774779403e-12,5.652454849013249e-36,1.4556328397254204e-13,1.63427501885623e-13,3.922260340222469e-14,4.3735530164872183e-26,2.5737942644401324e-112,3.039409208750928e-81,9.70387330899583e-72,1.897512713681314e-32,3.926037539923578e-33,9.546108692525031e-81
2.8586423044064015e-16,0.05842168493353951,3.599908976756893e-13,0.938,0.0,0.0,0.03922277585518463,0.009999999998838638,0.04999999999197748,2.9844689003430643e-82,6.710366170862699e-79,0.0019999999996052078,1.1832572190134328e-113,7.437254969176378e-98,7.738942967661385e-12,1.311696756587767e-57,2.3227238108455954e-12,4.226781737594947e-35,2.835786447918896e-13,3.1838096242500197e-13,7.641144217639885e-14,1.6598226556430356e-25,1.1156991739274097e-109,3.429456349387192e-79,1.3224620654949376e-71,1.4190614072357527e-31,2.9360972548499565e-32,2.90257752218115e-80
5.64119907226369e-16,0.05842168493353951,7.104010669549886e-13,0.938,0.0,0.0,0.03922277584438009,0.009999999997708186,0.04999999998416854,5.749911829853143e-81,4.082124735843625e-77,0.001999999999220923,1.1138334709626147e-110,1.7857718315322828e-95,1.527185690538087e-11,3.994041019897016e-56,4.583626852540112e-12,3.268166811391792e-34,5.596087901990555e-13,6.282878171049424e-13,1.5078911969833014e-13,6.46369082462764e-25,5.25178580158299e-107,4.118637830071053e-77,2.2070630722833244e-70,1.0972554199781534e-30,2.2702619565069136e-31,5.830051222880282e-79
8.423755840120979e-16,0.05842168493353951,1.0608120041163976e-12,0.938,0.0,0.0,0.03922277583357559,0.009999999996577734,0.04999999997635964,9.497212332226218e-78,2.795063745704775e-76,0.0019999999988366385,1.4548232071108816e-109,1.740034825412285e-94,2.280472195196434e-11,2.250023217644478e-55,6.844530660845511e-12,1.0284083383682653e-33,8.356381672988839e-13,9.381945832532379e-13,2.2516679718494866e-13,1.4412804303699693e-24,6.167532252481319e-106,3.4823402347664456e-76,3.8498498071700574e-67,3.4528028519139716e-30,7.143963558404489e-31,9.486867242285364e-76
1.1206312607978267e-15,0.05842168493353951,1.4112237091578121e-12,0.938,0.0,0.0,0.039222775822771144,0.009999999995447283,0.04999999996855079,3.593347614311591e-77,1.1689342472676792e-75,0.001999999998452354,1.425514074016186e-108,1.0182219607865443e-93,3.0337538107715216e-11,8.087899381165406e-55,9.105435235759864e-12,2.3360583163650374e-33,1.1116667760932595e-12,1.2481012608700408e-12,2.995444746361286e-13,2.5507164172521767e-24,5.831850672373838e-105,1.8364013676635445e-75,1.0573632022967026e-66,7.843163519192347e-30,1.622773599444939e-30,3.8681725545690225e-75
1.3988869375835557e-15,0.05842168493353951,1.7616361820770727e-12,0.938,0.0,0.0,0.039222775811966745,0.009999999994316831,0.04999999996074199,8.385077872648484e-77,3.729989545894533e-75,0.00199999999806807,1.0016518666025407e-107,4.468549789417532e-93,3.787030537294617e-11,2.261569956980553e-54,1.1366340577281196e-11,4.445178640676648e-33,1.3876946165841156e-12,1.5580078499555085e-12,3.739221520517398e-13,3.974677161120536e-24,3.854533354313448e-104,7.346166725080183e-75,1.869289241615097e-66,1.4924432359158462e-29,3.087903311492288e-30,9.443891605494079e-75
1.9553982911550135e-15,0.05842168493353951,2.4624634315411504e-12,0.938,0.0,0.0,0.0392227757903581,0.00999999999205593,0.049999999945124544,2.3209321733807908e-76,2.3578399863378347e-74,0.0019999999972995022,2.7272378207601607e-106,5.321700953871447e-92,5.293569323300619e-11,1.1230651526045762e-53,1.5888153560137497e-11,1.1792417140995383e-32,1.9397479926624125e-12,2.1778207625330135e-12,5.226775067757737e-13,7.76617336692476e-24,8.531810358050869e-103,7.205136521501815e-74,3.1318874490367695e-66,3.959251399845073e-29,8.191762310204388e-30,2.756547845241186e-74
2.5119096447264714e-15,0.05842168493353951,3.1632937524913586e-12,0.938,0.0,0.0,0.039222775768749635,0.009999999989795028,0.04999999992950729,4.620646485036924e-76,9.108646708498258e-74,0.001999999996530934,2.1173395589439215e-105,2.935701311407617e-91,6.800088553464913e-11,3.6687025454240723e-53,2.0409969609398616e-11,2.4637464893373036e-32,2.4917982955492293e-12,2.7976333209870003e-12,6.714328613560065e-13,1.2815770014631039e-23,6.1074066487879e-102,3.4673367521967314e-73,5.164278064945389e-66,8.271945911828052e-29,1.7114742949203938e-29,5.5625817564086545e-74
3.0684209982979293e-15,0.05842168493353951,3.864127144909523e-12,0.938,0.0,0.0,0.03922277574714137,0.009999999987534126,0.049999999913890224,9.295141559777642e-76,2.740055727244023e-73,0.0019999999957623664,1.1867532143709633e-104,1.1877769391418503e-90,8.306588228051152e-11,9.55807845158714e-53,2.4931788725047937e-11,4.463043544604843e-32,3.0438455252608305e-12,3.4174455253187836e-12,8.201882157913399e-13,1.9123468124605092e-23,3.156819553211144e-101,1.2458765793735277e-72,1.1863819652404104e-65,1.4984565171385059e-28,3.10031106896368e-29,1.108693280009672e-73
3.624932351869387e-15,0.05842168493353951,4.564963608777625e-12,0.938,0.0,0.0,0.0392227757255333,0.009999999985273225,0.04999999989827337,2.124885299317141e-75,7.066932570262865e-73,0.0019999999949937993,5.500972774963297e-104,4.037392828382327e-90,9.813068347320728e-11,2.1552681277520763e-52,2.945361090706897e-11,7.340755070937554e-32,3.595889681813338e-12,4.037257375529664e-12,9.68943570080684e-13,2.6689268710936646e-23,1.328853547315945e-100,3.7886384254885415e-72,3.1178866466053648e-65,2.4646491162850575e-28,5.099347729026061e-29,2.5061681089561444e-73
4.737955059012303e-15,0.05842168493353951,5.966645750794517e-12,0.938,0.0,0.0,0.03922277568231774,0.009999999980751422,0.04999999986704023,1.7338495852371253e-74,3.850081691161342e-72,0.0019999999934566656,1.4896042118779683e-102,4.800686916871847e-89,1.2825969920912805e-10,8.482032831256496e-52,3.8497264470162966e-11,1.6359230226561832e-31,4.699968775502923e-12,5.276880013593712e-12,1.266454278217225e-12,4.5595181205123806e-23,2.026550779108431e-99,2.9602936012052464e-71,2.12830013498976e-64,5.492626570765388e-28,1.136412925684944e-28,2.073989274464912e-72
5.850977766155219e-15,0.05842168493353951,7.368340178401942e-12,0.938,0.0,0.0,0.039222775639102946,0.009999999976229619,0.04999999983580787,8.742530630886899e-74,1.3745242025621235e-71,0.001999999991919534,1.1341811730456884e-101,2.58074550539982e-88,1.5838793276273567e-10,2.4432560067671943e-51,4.7540930298552455e-11,3.0791401618877324e-31,5.804035576743344e-12,6.5165012351892635e-12,1.563964985757159e-12,6.953351537921908e-23,1.2909573659019394e-98,1.2946105657625237e-70,9.145554123301895e-64,1.0338307456043581e-27,2.138957474459227e-28,1.0568236358200553e-71
6.964000473298135e-15,0.05842168493353951,8.770046891460068e-12,0.938,0.0,0.0,0.03922277559588892,0.009999999971707816,0.0499999998045763,3.271796338866074e-73,3.8482228772079044e-71,0.0019999999903824034,5.736999258229811e-101,9.822254150645864e-88,1.8851538415431508e-10,5.801377730606466e-51,5.658460839210957e-11,5.1907060175288234e-31,6.908090085659719e-12,7.756121040326423e-12,1.8614756926920316e-12,9.850427909848019e-23,5.773155168495517e-98,4.239150720140438e-70,3.003376920623294e-63,1.7428063695802782e-27,3.605774110161407e-28,3.984279974688532e-71
9.190045887583965e-15,0.05842168493353951,1.1573497173368837e-11,0.938,0.0,0.0,0.03922277550946319,0.009999999962664208,0.049999999742115483,3.4133687663874704e-72,2.1420038659020804e-70,0.001999999987308147,1.2393301384299334e-99,1.0652706025432929e-86,2.487679405325663e-10,2.3659139767390865e-50,7.467200137421479e-11,1.1927056987195113e-30,9.116162227021055e-12,1.023535640126599e-11,2.45649710471276e-12,1.7154312664783569e-22,8.29805095449579e-97,3.2317972464929085e-69,2.2343300408606744e-62,4.0046225040908475e-27,8.285221278688115e-28,4.219297294113455e-70
1.3642136716155626e-14,0.05842168493353951,1.7180545156437645e-11,0.938,0.0,0.0,0.039222775336620996,0.009999999944576994,0.04999999961720326,1.0833293113490698e-70,2.648415510969598e-69,0.00199999998115965,1.0546160283020939e-97,3.6282951199378357e-85,3.692636682379014e-10,1.796458454694706e-49,1.1084693451480513e-10,3.901146603110983e-30,1.3532159007364618e-11,1.5193810126089248e-11,3.646539921121214e-12,3.7801032261649873e-22,3.760414242628037e-95,6.2106763118380675e-68,4.070153858592293e-61,1.309881768805434e-26,2.709944838924256e-27,1.360075605285083e-68
1.8094227544727288e-14,0.05842168493353951,2.278778969104405e-11,0.938,0.0,0.0,0.039222775163791135,0.00999999992648978,0.04999999949230354,8.657634902014465e-70,1.3619772041218593e-68,0.001999999975011176,1.2316563819517407e-96,2.8393806968104408e-84,4.897468836243924e-10,7.223852443145047e-49,1.4702206388374168e-10,9.102345994726462e-30,1.7947959124548256e-11,2.0152241188710575e-11,4.836582726901055e-12,6.649972729136558e-22,3.826056668316567e-94,3.9960061407504494e-67,2.7069804255691247e-60,3.056357186152992e-26,6.3229392665502724e-27,1.0906983501941613e-67
2.699840920187061e-14,0.05842168493353951,3.400286837903963e-11,0.938,0.0,0.0,0.03922277481816842,0.009999999890315352,0.04999999924254164,2.644044298763369e-68,1.6675449420985487e-67,0.001999999962714297,1.0232377251834378e-94,9.134503104227415e-83,7.306757826376938e-10,5.563616123540469e-48,2.193729112738823e-10,3.0237211071976526e-29,2.6778969401496576e-11,3.0069035329935913e-11,7.216668304408721e-12,1.4805324517537453e-21,1.813406486564885e-92,7.715691150703075e-66,4.9538011567480495e-59,1.015349762620641e-25,2.1004003464133992e-26,3.3535362759911216e-66
3.590259085901393e-14,0.05842168493353951,4.521873316570013e-11,0.938,0.0,0.0,0.03922277447259504,0.009999999854140924,0.04999999899282978,2.1010281784918816e-67,8.490319091103531e-67,0.001999999950417508,1.1886557374601998e-93,7.035750849521131e-82,9.715546479649711e-10,2.2400461326178565e-47,2.9172454347909815e-10,7.110552145851657e-29,3.560919312198354e-11,3.998573883011849e-11,9.596753832903768e-12,2.618152693317835e-21,1.8433345203063607e-91,4.926678647983464e-65,3.303925376809606e-58,2.387805201696424e-25,4.939223816499717e-26,2.6690250398365546e-65
4.480677251615726e-14,0.05842168493353951,5.643538397937502e-11,0.938,0.0,0.0,0.039222774127071,0.009999999817966496,0.049999998743167934,1.0573300822881927e-66,2.9833202671231284e-66,0.0019999999381208095,8.331490322977032e-93,3.436827914133492e-81,1.2123834899967107e-09,6.591052433521605e-47,3.6407696043385525e-10,1.3821564332639083e-28,4.4438630350122316e-11,4.990235169443427e-11,1.1976839308054727e-11,4.077862027226605e-21,1.1666943134505255e-90,2.0893651216010134e-64,1.4510214637040496e-57,4.641666228220259e-25,9.60080660396267e-26,1.3445583680050075e-64
5.3710954173300584e-14,0.05842168493353951,6.765282074841969e-11,0.938,0.0,0.0,0.03922277378159627,0.009999999781792071,0.049999998493556096,4.05965704979385e-66,8.413836137006029e-66,0.0019999999258242017,4.337239815926795e-92,1.2952401808903831e-80,1.4531623191211909e-09,1.6006540635132791e-46,4.3643016207262474e-10,2.380760307309156e-28,5.326728115002085e-11,5.981887392805854e-11,1.4356924725530724e-11,5.859664482504055e-21,5.534755728109277e-90,6.983793264141932e-64,4.932974733011297e-57,7.995644405396124e-25,1.6537175945500615e-25,5.166589319080982e-64
6.261513583044391e-14,0.05842168493353951,7.887104340119552e-11,0.938,0.0,0.0,0.03922277343617086,0.009999999745617645,0.04999999824399427,1.2908491512463082e-65,2.0407767264271133e-65,0.0019999999135276846,1.813861058777788e-91,4.076863955692028e-80,1.6938911457244736e-09,3.40477904257923e-46,5.087841483298831e-10,3.771952135491321e-28,6.209514558578179e-11,6.973530553616596e-11,1.6737010081001482e-11,7.963564087572575e-21,2.1100689873695244e-89,1.9707532866557842e-63,1.4023383298955938e-56,1.2668498044489623e-24,2.6200343305349826e-25,1.6438675021305022e-63
8.042349914473056e-14,0.05842168493353951,1.013098460714136e-10,0.938,0.0,0.0,0.039222772745467906,0.009999999673268799,0.04999999774502058,9.383410703199359e-65,8.889035299805988e-65,0.0019999998889349228,2.349567880073651e-90,2.9530763490358845e-79,2.1751988329013667e-09,1.1756093212908161e-45,6.534944744377968e-10,7.992444695505137e-28,7.974851562127698e-11,8.956789689652578e-11,2.149718058860893e-11,1.313767085797497e-20,2.086707355658141e-88,1.1290458248006942e-62,8.025490229331374e-56,2.684608484261005e-24,5.551504607680079e-25,1.1962401778963586e-62
9.823186245901722e-14,0.05842168493353951,1.237517914170367e-10,0.938,0.0,0.0,0.03922277205496207,0.009999999600919955,0.04999999724624678,4.463920932551183e-64,2.896303112396012e-64,0.0019999998643425235,1.60563700406786e-89,1.401437222888898e-78,2.656306634572389e-09,3.176529978934629e-45,7.982079382335113e-10,1.4564332802060267e-27,9.739874096932596e-11,1.0940012581689821e-10,2.6257350796246526e-11,1.9600214554032248e-20,1.211632652112629e-87,4.489947891255239e-62,3.2032333343582506e-55,4.892541996144748e-24,1.0116070443778625e-24,5.694173429608588e-62
1.1604022577330387e-13,0.05842168493353951,1.461968788651649e-10,0.938,0.0,0.0,0.03922277136465327,0.009999999528571115,0.04999999674767278,1.629754334869561e-63,7.76719512778517e-64,0.0019999998397504867,7.845091787635564e-89,5.102277448268993e-78,3.1372146337478097e-09,7.280403745611705e-45,9.42924539193024e-10,2.4008328764275694e-27,1.1504582214256458e-10,1.292319923386576e-10,3.101752066929303e-11,2.735122738194798e-20,5.21428645773427e-87,1.4141981271574087e-61,1.0129595658080552e-54,8.06582408473328e-24,1.6675286962171416e-24,2.0796851208670675e-61
1.3384858908759052e-13,0.05842168493353951,1.6864510784298964e-10,0.938,0.0,0.0,0.03922277067454141,0.009999999456222274,0.049999996249298496,4.96162485652852e-63,1.8130129132962056e-63,0.0019999998151588134,3.078560761693897e-88,1.5495094222418568e-77,3.6179229134035854e-09,1.483129387630554e-44,1.0876442767924124e-09,3.684515853491307e-27,1.3268975965354783e-10,1.4906349650316823e-10,3.57776901731364e-11,3.639074153864523e-20,1.832703684539922e-86,3.7895419624146945e-61,2.722003403803327e-54,1.237970215505621e-23,2.559068580928906e-24,6.332956666691562e-61
1.694653157161638e-13,0.05842168493353951,2.1355098809695315e-10,0.938,0.0,0.0,0.039222769294908214,0.009999999311524605,0.049999995253148764,3.432865683468591e-62,7.508540028991581e-63,0.001999999765976554,3.71769577498381e-87,1.0706759686795926e-76,4.578740645888482e-09,4.829133881751769e-44,1.3770931598155357e-09,7.478029107681818e-27,1.6796820573856236e-10,1.8872541792585045e-10,4.529802793481155e-11,5.833540257964808e-20,1.631266421011287e-85,2.015718785939072e-60,1.4481362534215753e-53,2.5130604030894572e-23,5.1936039165773055e-24,4.382816625757022e-60
2.4069876897331036e-13,0.05842168493353951,3.0340042176785606e-10,0.938,0.0,0.0,0.039222766538001566,0.00999999902212931,0.049999993263242316,6.773592556624367e-61,6.398090329351837e-62,0.001999999667616388,1.7594723728031912e-85,2.124960396759614e-75,6.497983123748723e-09,2.8135980639670317e-43,1.95602854249676e-09,2.1427801025130974e-26,2.3848739650492174e-10,2.680449143031457e-10,6.433869750581813e-11,1.176881562386523e-19,4.471467156580832e-84,2.532013804079959e-59,1.8075891342762765e-52,7.203863641288849e-23,1.4880569976048138e-23,8.64522730306099e-59
3.048088769047423e-13,0.05842168493353951,3.8430783442591325e-10,0.938,0.0,0.0,0.0392227640594721,0.009999998761673583,0.0499999914750509,4.1363509060526704e-60,2.608777304944801e-61,0.0019999995790972,1.5153281467357866e-84,1.2977936279415741e-74,8.222576971994758e-09,9.141148516281405e-43,2.477113246959542e-09,4.3516005875480796e-26,3.019117110110682e-10,3.394275078772829e-10,8.147529182125829e-11,1.8873535357776971e-19,3.399158752216696e-83,1.2803206665445707e-58,9.145506286943603e-52,1.4634966116558242e-22,3.0217268892227923e-23,5.2778289267609034e-58
3.689189848361742e-13,0.05842168493353951,4.6525588269306226e-10,0.938,0.0,0.0,0.039222761583483784,0.009999998501217897,0.049999989689436496,1.8104872919943566e-59,8.105740565348394e-61,0.0019999994905827117,9.169220085026237e-84,5.658861934099921e-74,9.944593826337089e-09,2.3665665153083227e-42,2.9982385303667008e-09,7.715594678086199e-26,3.6529535400129243e-10,4.108054109758075e-10,9.86118766044333e-11,2.764859436838729e-19,1.7840887301967702e-82,4.7391407348791796e-58,3.403955216776099e-51,2.5957737586411425e-22,5.357223602509503e-23,2.3092113128890258e-57
4.596811122645257e-13,0.05842168493353951,5.799252972893951e-10,0.938,0.0,0.0,0.03922275808250912,0.009999998132484967,0.04999998716590104,1.0130503096302725e-58,3.006207912347001e-60,0.0019999993652787896,7.677172466494343e-83,3.144525326689363e-73,1.2378092816127535e-08,7.090001672234404e-42,3.736076703646273e-09,1.4926596646025782e-25,4.549595069195884e-10,5.118487031801172e-10,1.2287250719928742e-10,4.292820922017047e-19,1.2856335322958974e-81,2.184210215125278e-57,1.574179302067268e-50,5.024318506936227e-22,1.0362878413900079e-22,1.2914429291508338e-56
