Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),N2X2(45),H2(20),H2X(38)
2.9128662439598504e-07,0.04836553141748826,0.00010920448325290279,0.938,0.0,0.0,0.030381795451252004,0.009043798746201285,0.04994249243114987,2.229848193462882e-19,5.5489017124846666e-39,0.0019895736770863823,-5.242978981295286e-37,1.820294627603271e-49,1.8092398413974585e-06,1.1686016507418283e-23,0.001968097728388782,1.7438343080304371e-10,3.10821741815259e-09,9.1444685869882e-06,1.2804704397241097e-06,1.209480885160901e-09,4.3593623480435086e-39,6.053369069719772e-36,1.1291774172255736e-14,1.7325119645568582e-06,3.727618857675062e-09
2.920712397110891e-07,0.04836553141748826,0.00010936309579724315,0.938,0.0,0.0,0.03037695952322324,0.009041503134220199,0.04994240292742532,2.280953972782873e-19,5.6215212752932464e-39,0.0019895771109534484,2.9265256044266247e-37,1.844015698947102e-49,1.8089486043167193e-06,1.1802774626504073e-23,0.0019727787516124586,1.7580552513977549e-10,3.1039175427150437e-09,9.141402214910369e-06,1.2800981087645346e-06,1.2128943166097363e-09,-9.518249805789256e-39,4.312947088740251e-36,1.1514295788688113e-14,1.74280052094139e-06,3.74928363180081e-09
2.928558550261932e-07,0.04836553141748826,0.00010952131104064112,0.938,0.0,0.0,0.030372126783024714,0.009039208835215352,0.04994231359364917,2.333061645705572e-19,5.6788525912587196e-39,0.001989580539502575,3.783785725449639e-37,1.8616194339650337e-49,1.8086575642839724e-06,1.1920327187797825e-23,0.0019774569787184676,1.7723418194804508e-10,3.0996374028309693e-09,9.138342717473351e-06,1.2797242219171737e-06,1.216300365798796e-09,1.4838740120446756e-38,4.78910328102416e-36,1.1740441683386159e-14,1.7531167433613515e-06,3.771002044686776e-09
2.936404703412973e-07,0.04836553141748826,0.00010967913027185625,0.938,0.0,0.0,0.03036729722618195,0.009036915847885737,0.04994222442923446,2.386187420001879e-19,5.734985418161004e-39,0.0019895839627369002,-2.8535218064334305e-37,1.8786974884158444e-49,1.8083667210074812e-06,1.2038676729959103e-23,0.001982132412896233,1.7866940246287313e-10,3.095376853035835e-09,9.135290065944013e-06,1.279348804778309e-06,1.219699028387019e-09,-1.2517251377944852e-38,6.223589682401212e-36,1.1970257855199016e-14,1.7634605876964066e-06,3.792773978387312e-09
2.944250856564014e-07,0.04836553141748826,0.00010983655477369031,0.938,0.0,0.0,0.03036247084823349,0.009034624170932362,0.049942135433597074,2.4403477071254854e-19,5.801119850089505e-39,0.0019895873806597478,-8.02004466973534e-38,1.899690183294808e-49,1.808076074196359e-06,1.2157825786038857e-23,0.0019868050573282883,1.8011118783696283e-10,3.091135749355773e-09,9.1322442317224e-06,1.2789718826278812e-06,1.2230903002944524e-09,1.0216155403748691e-38,5.83307319315031e-36,1.2203790706503631e-14,1.773832009768326e-06,3.814599314912715e-09
2.952097009715055e-07,0.04836553141748826,0.00010999358582302307,0.938,0.0,0.0,0.03035764764473083,0.009032333803058224,0.049942046606155775,2.49555912396868e-19,5.870825811751144e-39,0.0019895907932746195,2.9870444034504544e-38,1.9220440775846316e-49,1.8077856235606559e-06,1.2277776883491333e-23,0.0019914749151903033,1.8155953914118431e-10,3.0869139492877475e-09,9.129205186341518e-06,1.2785934804335477e-06,1.2264741776993233e-09,-1.3067575228702437e-38,5.3137020004652225e-36,1.2441087044853913e-14,1.784230965342141e-06,3.836477936231721e-09
2.9677893160171365e-07,0.04836553141748826,0.00011030647264230439,0.938,0.0,0.0,0.030348010743333355,0.00902775698936967,0.04994186945355062,2.609202852171468e-19,6.011932953109436e-39,0.001989597602595317,2.2008024494740595e-36,1.9672612353181826e-49,1.8072053096601367e-06,1.2520095284176378e-23,0.0020008062838727187,1.8447594341723676e-10,3.0785276972166553e-09,9.123147348897371e-06,1.277832334246225e-06,1.2332197349878888e-09,1.7174697463682514e-38,2.4099826282791438e-36,1.2927159448623394e-14,1.8051112997786879e-06,3.8803945609325615e-09
2.98191239168901e-07,0.04836553141748826,0.00011058673786175317,0.938,0.0,0.0,0.030339348344316085,0.009023642321130306,0.04994171058566352,2.7152480405456664e-19,6.119721956230234e-39,0.001989603712869336,8.735387141620707e-37,2.0001513019170884e-49,1.8066836951789745e-06,1.2740950066149863e-23,0.0020091950173360394,1.8712317183130131e-10,3.07104468856309e-09,9.117718230166111e-06,1.2771424851496177e-06,1.2392654141930166e-09,1.55455262624341e-38,5.167102779934026e-36,1.3377973664775344e-14,1.8239973204612446e-06,3.920100572304388e-09
2.9960354673608837e-07,0.04836553141748826,0.0001108657478861683,0.938,0.0,0.0,0.030330696161905833,0.009019531874227752,0.04994155225382116,2.824966891841493e-19,6.227918922426751e-39,0.0019896098060077716,-1.400918866317165e-36,2.0330269653086447e-49,1.8061627118372064e-06,1.2964442510490851e-23,0.0020175747713894513,1.8979168682396423e-10,3.063622072645728e-09,9.112310670612127e-06,1.2764482151523275e-06,1.2452870872705075e-09,-1.11418595625414e-37,8.929580154936886e-36,1.3841728221825073e-14,1.8429718592738746e-06,3.959977389146205e-09
3.010158543032757e-07,0.04836553141748826,0.0001111435099527796,0.938,0.0,0.0,0.03032205417061918,0.00901542564116965,0.04994139445473498,2.9384639778999917e-19,6.3644774217522e-39,0.001989615882037043,1.6595559344664422e-37,2.07695527577836e-49,1.8056423579755388e-06,1.31905871515852e-23,0.0020259455643086973,1.9248149174508315e-10,3.0562590691219326e-09,9.106924508991246e-06,1.275749659089278e-06,1.2512847408919833e-09,-6.753849984352657e-40,5.935692102078056e-36,1.431871096684548e-14,1.8620346563345035e-06,4.0000243219188e-09
3.024281618704631e-07,0.04836553141748826,0.00011142003123940484,0.938,0.0,0.0,0.030313422345103667,0.009011323614484262,0.049941237185145114,3.0558461695327006e-19,6.501437893349082e-39,0.001989621940985165,5.645840494995099e-37,2.1208486545605024e-49,1.8051226319438083e-06,1.3419398463221602e-23,0.0020343074142995373,1.9519258912375694e-10,3.0489549116396768e-09,9.101559585434139e-06,1.2750469488222917e-06,1.2572583642160401e-09,6.658055487913167e-38,4.378308697497203e-36,1.480921412945281e-14,1.8811854512535677e-06,4.040240680838082e-09
3.0384046943765044e-07,0.04836553141748826,0.00011169531886508202,0.938,0.0,0.0,0.030304800660136633,0.009007225786720382,0.04994108044182008,3.177222670809439e-19,6.615094765038897e-39,0.0019896279828816887,-2.5709245339360453e-37,2.1553152337750285e-49,1.8046035321007228e-06,1.3650890858127922e-23,0.002042660339498229,1.9792498067729634e-10,3.041708847518376e-09,9.096215741440431e-06,1.2743402133078703e-06,1.2632079488379148e-09,-6.164161615382721e-38,6.620453752414014e-36,1.531353435176589e-14,1.900423983153961e-06,4.080625775918157e-09
3.052527770048378e-07,0.04836553141748826,0.00011196937989069475,0.938,0.0,0.0,0.03029618909062404,0.009003132150447263,0.04994092422155653,3.302705053567026e-19,6.7380898988186e-39,0.001989634007757638,5.373372559696882e-38,2.193294652476737e-49,1.804085056813822e-06,1.388507868762239e-23,0.002051004357972008,2.0067866732015427e-10,3.034520137440268e-09,9.090892819872549e-06,1.2736295786633245e-06,1.2691334887401137e-09,5.5282959892838566e-39,6.835712155776889e-36,1.5831972718109863e-14,1.919749990690629e-06,4.1211789170135535e-09
3.0666508457202516e-07,0.04836553141748826,0.00011224222131958981,0.938,0.0,0.0,0.030287587611599352,0.008999042698254496,0.04994076852117896,3.432407292132515e-19,6.881436493149753e-39,0.0019896400156454537,-5.480879494928261e-37,2.2391478080446667e-49,1.80356720445955e-06,1.412197624129606e-23,0.0020593394877195573,2.0345364917281663e-10,3.027388055146326e-09,9.085590664949243e-06,1.2729151682312744e-06,1.2750349802439678e-09,4.4911240353915403e-38,6.277144473906788e-36,1.636483478446621e-14,1.939163212069819e-06,4.1618994138606136e-09
3.080773921392125e-07,0.04836553141748826,0.00011251385009818733,0.938,0.0,0.0,0.030278996198222368,0.00899495742275196,0.049940613337539325,3.5664457982640543e-19,7.012510993844886e-39,0.001989646006578939,4.304427725554335e-37,2.2799415055380273e-49,1.803049973423007e-06,1.4361597746585335e-23,0.0020676657466714736,2.0624992557065178e-10,3.0203118871424953e-09,9.08030912223886e-06,1.2721971026425397e-06,1.280912421962117e-09,-4.4750771701554314e-38,5.567204372715446e-36,1.6912430607660665e-14,1.958663385067989e-06,4.202786576118074e-09
3.094896997063999e-07,0.04836553141748826,0.00011278427311658349,0.938,0.0,0.0,0.03027041482577811,0.008990876316569698,0.04994045866751686,3.7049394563039313e-19,7.137774302351855e-39,0.001989651980593204,7.670801646872995e-37,2.3182312754653044e-49,1.8025333620978389e-06,1.460395736842742e-23,0.002075983152690739,2.090674950727189e-10,3.013290932416022e-09,9.075048038652348e-06,1.2714754998775011e-06,1.2867658147518958e-09,9.882139813937853e-39,6.12274000003284e-36,1.7475074774289318e-14,1.9782502470503877e-06,4.243839713406834e-09
3.1090200727358723e-07,0.04836553141748826,0.00011305349720914634,0.938,0.0,0.0,0.030261843469675746,0.008986799372357863,0.04994030450801774,3.848009658541157e-19,7.276797400430622e-39,0.0019896579377246077,-1.4401250398966431e-36,2.3617750196844748e-49,1.8020173688863645e-06,1.484906920899589e-23,0.0020842917235731674,2.1190635547053501e-10,3.006324502155203e-09,9.06980726243601e-06,1.2707504753259804e-06,1.292595161669594e-09,2.0273501621989593e-38,8.034005865276295e-36,1.8053086429380578e-14,1.9979235349893023e-06,4.285058135348956e-09
3.123143148407746e-07,0.04836553141748826,0.00011332152915510397,0.938,0.0,0.0,0.030253282105447456,0.008982726582786616,0.049940150855974814,3.9957803407805e-19,7.418202909779854e-39,0.0019896638780107184,3.2542438994827922e-37,2.4060617893126767e-49,1.8015019921993698e-06,1.509694730731976e-23,0.0020925914770478695,2.147665037968003e-10,2.9994119194787657e-09,9.064586643164061e-06,1.2700221418456553e-06,1.2984004679255706e-09,-2.4584504589248154e-38,5.992095033669385e-36,1.8646789304790697e-14,2.0176829854819924e-06,4.326441151605893e-09
3.1372662240796195e-07,0.04836553141748826,0.00011358837567912596,0.938,0.0,0.0,0.03024473070874736,0.008978657940546043,0.04993999770834727,4.148378018116375e-19,7.556819273588293e-39,0.0019896698014902534,1.359830571774001e-36,2.449034447045856e-49,1.800987230455909e-06,1.534760563894e-23,0.0021008824307776983,2.1764793633408087e-10,2.9925525191746074e-09,9.059386031730925e-06,1.269290609819077e-06,1.3041817408402118e-09,8.550904469208227e-39,5.310150484839228e-36,1.9256511747329835e-14,2.0375283347683127e-06,4.367988071915977e-09
3.151389299751493e-07,0.04836553141748826,0.00011385404345189791,0.938,0.0,0.0,0.030236189255350484,0.008974593438346066,0.04993984506212047,4.30593182090957e-19,7.694312374625487e-39,0.001989675708203037,-1.4193875902767432e-36,2.4913557784476316e-49,1.8004730820834683e-06,1.5601058115686643e-23,0.0021091646023596957,2.2055064862344933e-10,2.9857456474413565e-09,9.054205280343403e-06,1.2685559872093013e-06,1.3099389898007148e-09,8.218825947748876e-39,8.475009050385989e-36,1.9882586746615704e-14,2.0574593187480184e-06,4.409698206131147e-09
3.1655123754233667e-07,0.04836553141748826,0.00011411853909068857,0.938,0.0,0.0,0.03022765772115166,0.00897053306891637,0.049939692914305576,4.468573530964482e-19,7.839630314236575e-39,0.0019896815981899543,-2.504814264964247e-37,2.5365677398926274e-49,1.7999595455178298e-06,1.5857318585354427e-23,0.0021174380093255374,2.2347463547308152e-10,2.9789906616389466e-09,9.049044242512615e-06,1.267818379614155e-06,1.3156722262186734e-09,-1.054034925133187e-38,7.070126444691913e-36,2.0525351962652248e-14,2.0774756729977784e-06,4.451570864252967e-09
3.17963545109524e-07,0.04836553141748826,0.00011438186915991067,0.938,0.0,0.0,0.030219136082164522,0.008966476825006313,0.049939541261939314,4.636437617904243e-19,7.989835098224318e-39,0.0019896874714929024,1.4632780590409181e-36,2.583501540224763e-49,1.7994466192027919e-06,1.6116400831361225e-23,0.002125702669141963,2.2641989096681054e-10,2.9722869300474227e-09,9.043902773045789e-06,1.2670778903192155e-06,1.3213814634884644e-09,1.3371353931059332e-40,5.253659981300154e-36,2.1185149753131377e-14,2.0975771327878797e-06,4.493605356467923e-09
3.193758526767114e-07,0.04836553141748826,0.00011464404017167468,0.938,0.0,0.0,0.030210624314520425,0.008962424699384835,0.04993939010208372,4.809661275741229e-19,8.131665808900936e-39,0.001989693328154756,-7.069568318882126e-37,2.6269030290239427e-49,1.7989343015903234e-06,1.6378318572552015e-23,0.0021339585992112167,2.2938640847263665e-10,2.9656338316285144e-09,9.038780728037872e-06,1.2663346203495125e-06,1.327066716946399e-09,8.539516880872932e-39,8.022449364206977e-36,2.1862327200455424e-14,2.117763433098649e-06,4.535800993182036e-09
3.2078816024389874e-07,0.04836553141748826,0.00011490505858633604,0.938,0.0,0.0,0.0302021223944675,0.008958376684840398,0.04993923943182586,4.988384459640539e-19,8.28049396939472e-39,0.0019896991682193106,-9.00038407431484e-37,2.6728580594879344e-49,1.7984225911405333e-06,1.6643085462939776e-23,0.0021422058168714736,2.3237418065119352e-10,2.959030755795602e-09,9.033677964863033e-06,1.2655886685199702e-06,1.3327280038306356e-09,-5.6986612420691187e-39,8.128752990480873e-36,2.255723613847817e-14,2.138034308636585e-06,4.5781570850547705e-09
3.222004678110861e-07,0.04836553141748826,0.00011516493081303568,0.938,0.0,0.0,0.03019363029836958,0.008954332774180887,0.04993908924827757,5.172749922874127e-19,8.437598542944692e-39,0.0019897049917312593,1.2255537221717426e-36,2.7218722561256048e-49,1.7979114863213225e-06,1.69107150913724e-23,0.0021504443393972643,2.353831994641698e-10,2.9524771021905186e-09,9.02859434216602e-06,1.2648401314846646e-06,1.338365343241837e-09,-3.066635464041373e-39,5.762433058685006e-36,2.3270233178962178e-14,2.1583894938502024e-06,4.620672943032288e-09
3.2361277537827346e-07,0.04836553141748826,0.000115423663210234,0.938,0.0,0.0,0.03018514800270522,0.008950292960233518,0.04993893954857521,5.362903253963165e-19,8.588150290284144e-39,0.0019897107987361393,4.618289542064404e-38,2.768066736830203e-49,1.7974009856084875e-06,1.7181220981345477e-23,0.0021586741839998967,2.384134561826862e-10,2.9459722804635737e-09,9.023529719853368e-06,1.2640891037848854e-06,1.343978756104553e-09,5.79598276003768e-39,7.436259141459855e-36,2.400167973775039e-14,2.1788287229456085e-06,4.6633478783800144e-09
3.250250829454608e-07,0.04836553141748826,0.00011568126208623868,0.938,0.0,0.0,0.030176675484066773,0.00894625723584479,0.049938790329879384,5.5589929140061895e-19,8.740381395672012e-39,0.001989716589280302,-1.1409779997493295e-36,2.8147004777839396e-49,1.796891087485812e-06,1.7454616590812987e-23,0.002166895367827873,2.414649413956283e-10,2.939515710061141e-09,9.018483959084544e-06,1.263335677896044e-06,1.349568265129314e-09,-7.251206123884224e-42,8.75593356614764e-36,2.475194206065002e-14,2.1993517299018014e-06,4.706181202714599e-09
3.264373905126482e-07,0.04836553141748826,0.00011593773369972569,0.938,0.0,0.0,0.03016821271915933,0.008942225593880386,0.0499386415893747,5.761170274190489e-19,8.903076412532927e-39,0.0019897223634108736,6.454619827831694e-37,2.8652515733339178e-49,1.7963817904446816e-06,1.7730915311876126e-23,0.0021751079079673032,2.445376450179331e-10,2.9331068200187674e-09,9.013456922262938e-06,1.2625799442734786e-06,1.3551338947754278e-09,-5.6379606090907284e-39,6.661212569771508e-36,2.552139124902687e-14,2.219958248485703e-06,4.749172228035193e-09
3.2784969807983553e-07,0.04836553141748826,0.00011619308426025444,0.938,0.0,0.0,0.030159759684799833,0.00893819802722508,0.049938493324269535,5.969589653484275e-19,9.06233270706426e-39,0.001989728121175721,6.832045747523885e-37,2.914209594535325e-49,1.7958730929840965e-06,1.8010130470586557e-23,0.0021833118214423116,2.476315562988314e-10,2.9267450487581936e-09,9.008448473026813e-06,1.2618219913971585e-06,1.3606756712144575e-09,4.143876839591449e-39,6.9939849144415e-36,2.6310403285108275e-14,2.240648012266931e-06,4.792320266754134e-09
3.292620056470229e-07,0.04836553141748826,0.00011644731992877639,0.938,0.0,0.0,0.030151316357916083,0.008934174528782684,0.04993834553179577,6.184408356507154e-19,9.220086513816721e-39,0.001989733862623413,-1.050485108877736e-36,2.9623377724235082e-49,1.7953649936108778e-06,1.829227532682408e-23,0.0021915071252154453,2.507466638300439e-10,2.9204298438908303e-09,9.003458476240124e-06,1.2610619058153212e-06,1.3661936222943666e-09,1.1228907545286973e-39,8.99715446951133e-36,2.711935905699292e-14,2.2614207546323065e-06,4.835624631727008e-09
3.3067431321421025e-07,0.04836553141748826,0.0001167004468181377,0.938,0.0,0.0,0.030142882715545823,0.00893015509147596,0.04993819820920854,6.405786711576362e-19,9.386824325324056e-39,0.0019897395878031923,4.1542684035975954e-38,3.0137893407304646e-49,1.7948574908392965e-06,1.857736307402625e-23,0.002199693836188076,2.5388295555393167e-10,2.914160662025898e-09,8.998486797983303e-06,1.2602997721870853e-06,1.371687777504325e-09,-2.341693785756783e-39,7.644443258301398e-36,2.7948644383365866e-14,2.282276208800116e-06,4.879084636282095e-09
3.320866207813976e-07,0.04836553141748826,0.00011695247099357574,0.938,0.0,0.0,0.030134458734835803,0.008926139708246527,0.04993805135378603,6.633888108926323e-19,9.55526239170035e-39,0.0019897452967649405,9.106857958699269e-37,3.0656751563407375e-49,1.7943505831909616e-06,1.886540683896873e-23,0.0022078719712007927,2.570404187716013e-10,2.9079369685829397e-09,8.993533305543956e-06,1.2595356733240463e-06,1.377158167940154e-09,-2.1550470459887203e-39,6.943180799742367e-36,2.879865003791723e-14,2.303214107834124e-06,4.9226995942492525e-09
3.3349892834858497e-07,0.04836553141748826,0.00011720339847320969,0.938,0.0,0.0,0.030126044393040872,0.008922128372054808,0.04993790496282918,6.868879039098923e-19,9.718774028156565e-39,0.001989750989559148,-5.18366065389029e-37,3.115367632377311e-49,1.793844269195112e-06,1.9156419681696334e-23,0.0022160415470338004,2.6021904015096286e-10,2.9017582376096703e-09,8.988597867407494e-06,1.2587696902308869e-06,1.3826048262704055e-09,6.83561381036218e-39,8.81409544143475e-36,2.966977177346295e-14,2.3242341846573285e-06,4.966468819988188e-09
